"date","GIS","KHC","MDLZ","TSN","ADM"
2000-05-12,9.53155994415283,NA,NA,7.3820309638977,5.68204593658447
2000-05-13,9.5407167781483,NA,NA,7.33808879418807,5.68514052304355
2000-05-14,9.56537246704102,NA,NA,7.30013942718506,5.7083390192552
2000-05-15,9.5470552444458,NA,NA,7.16232299804688,5.71607303619385
2000-05-16,9.59354972839355,NA,NA,7.3820309638977,5.68204593658447
2000-05-17,9.68654155731201,NA,NA,7.33808851242065,5.78411960601807
2000-05-18,9.64004802703857,NA,NA,7.33808851242065,5.78411960601807
2000-05-19,9.87252330780029,NA,NA,7.07444524765015,5.71607303619385
2000-05-20,9.79080490632491,NA,NA,7.16232620586048,5.84443584355441
2000-05-21,9.82321123643355,NA,NA,7.11439076336947,5.98517194661227
2000-05-22,9.82602977752686,NA,NA,7.11838483810425,6.05631256103516
2000-05-23,9.82602977752686,NA,NA,7.07444524765015,5.92021608352661
2000-05-24,9.9345178604126,NA,NA,6.94262266159058,6.39655828475952
2000-05-25,9.87252330780029,NA,NA,7.07444524765015,6.53265047073364
2000-05-26,10.166995048523,NA,NA,6.94262266159058,6.4986310005188
2000-05-27,10.0283700095283,NA,NA,6.99865245819092,6.47405645582411
2000-05-28,10.0109040396554,NA,NA,7.02599474361965,6.53751448222569
2000-05-29,9.97929297553168,NA,NA,7.06416636043125,6.56667788823446
2000-05-30,10.0740079879761,NA,NA,7.10321474075317,6.60070133209229
2000-05-31,9.84152507781982,NA,NA,6.97086191177368,6.4986310005188
2000-06-01,9.82602977752686,NA,NA,7.14733982086182,6.66875219345093
2000-06-02,9.81053638458252,NA,NA,7.1914587020874,6.53265047073364
2000-06-03,9.80067092722112,NA,NA,7.18143031813882,6.51564075730064
2000-06-04,9.75699329376221,NA,NA,7.21552155234597,6.45841862938621
2000-06-05,9.60905361175537,NA,NA,7.32381057739258,6.46460437774658
2000-06-06,9.85702800750732,NA,NA,7.1914587020874,6.22643613815308
2000-06-07,9.91902160644531,NA,NA,7.14733982086182,6.4986310005188
2000-06-08,9.77953815460205,NA,NA,7.05909872055054,6.4986310005188
2000-06-09,9.65554809570312,NA,NA,7.05909872055054,6.2604570388794
2000-06-10,9.78094491091642,NA,NA,7.02099607207558,6.24189998886802
2000-06-11,9.83025776256214,NA,NA,6.95481705665588,6.10580277442932
2000-06-12,9.82602977752686,NA,NA,6.9267430305481,6.05631256103516
2000-06-13,9.91902160644531,NA,NA,6.88261985778809,5.98826456069946
2000-06-14,9.98101711273193,NA,NA,6.79437875747681,5.81814193725586
2000-06-15,9.91902160644531,NA,NA,6.97086191177368,5.75009727478027
2000-06-16,9.59354972839355,NA,NA,6.9267430305481,5.68204593658447
2000-06-17,9.67879351702604,NA,NA,6.85655065016313,5.66039464690469
2000-06-18,9.5843939781189,NA,NA,6.76831056854942,5.55986833572388
2000-06-19,9.57805347442627,NA,NA,6.79437875747681,5.51192474365234
2000-06-20,9.46956157684326,NA,NA,6.75026082992554,5.47789907455444
2000-06-21,9.37658023834229,NA,NA,6.39730834960938,5.44388008117676
2000-06-22,9.40757369995117,NA,NA,6.30906772613525,5.37582874298096
2000-06-23,9.39207363128662,NA,NA,6.26494789123535,5.37582874298096
2000-06-24,9.44244397770275,NA,NA,6.2970352823084,5.43034505844116
2000-06-25,9.49210903861306,NA,NA,6.26093786413019,5.4693957675587
2000-06-26,9.50056266784668,NA,NA,6.30906772613525,5.54595136642456
2000-06-27,9.57805347442627,NA,NA,6.04435300827026,5.47789907455444
2000-06-28,9.5858039855957,NA,NA,6.30906772613525,5.45238351821899
2000-06-29,9.57805347442627,NA,NA,6.39730834960938,5.44388008117676
2000-06-30,9.48506259918213,NA,NA,6.17671298980713,5.34180736541748
2000-07-01,9.52070860862732,NA,NA,6.2495082616806,5.40560228824615
2000-07-02,9.50992891523573,NA,NA,6.26740002632141,5.41788903872172
2000-07-03,9.46956157684326,NA,NA,6.26494789123535,5.44388008117676
2000-07-04,9.52833304197892,NA,NA,6.27645720606265,5.44831719605819
2000-07-05,9.59354972839355,NA,NA,6.26494789123535,5.44388008117676
2000-07-06,9.5529670715332,NA,NA,6.35318517684937,5.37582874298096
2000-07-07,9.47491931915283,NA,NA,6.26494789123535,5.68204593658447
2000-07-08,9.41560418265206,NA,NA,6.2880578268142,5.61075859978085
2000-07-09,9.3135760047219,NA,NA,6.29502938010476,5.6588499546051
2000-07-10,9.24077987670898,NA,NA,6.26494789123535,5.61400175094604
2000-07-11,9.19395160675049,NA,NA,6.30906772613525,5.85216951370239
2000-07-12,9.17834281921387,NA,NA,6.30906772613525,5.81814193725586
2000-07-13,9.24077987670898,NA,NA,6.48554706573486,5.61400175094604
2000-07-14,9.06907653808594,NA,NA,6.44142723083496,5.68204593658447
2000-07-15,9.00876699794422,NA,NA,6.43942165374756,5.60935948111794
2000-07-16,8.86331523548473,NA,NA,6.47551931034435,5.50728724219582
2000-07-17,8.74127769470215,NA,NA,6.39730834960938,5.44388008117676
2000-07-18,8.71005821228027,NA,NA,6.52966403961182,5.40985345840454
2000-07-19,8.74127769470215,NA,NA,6.61790561676025,5.40985345840454
2000-07-20,8.8037166595459,NA,NA,6.88261985778809,5.37582874298096
2000-07-21,8.81932926177979,NA,NA,6.66202259063721,5.23973274230957
2000-07-22,8.77001497962258,NA,NA,6.6800723509355,5.29850175163963
2000-07-23,8.73914991725575,NA,NA,6.66001859578219,5.28303644873879
2000-07-24,8.71005821228027,NA,NA,6.61790561676025,5.27375745773315
2000-07-25,8.74127769470215,NA,NA,6.61790561676025,5.30778121948242
2000-07-26,8.65542697906494,NA,NA,6.66202259063721,5.2057089805603
2000-07-27,8.67883968353271,NA,NA,6.75026082992554,5.27375745773315
2000-07-28,8.69444847106934,NA,NA,6.70614290237427,5.2057089805603
2000-07-29,8.6667778708718,NA,NA,6.63996354016391,5.227360682054
2000-07-30,8.6486853686246,NA,NA,6.57378452474421,5.2304537079551
2000-07-31,8.58518409729004,NA,NA,6.61790561676025,5.10363483428955
2000-08-01,8.64762020111084,NA,NA,6.35318517684937,5.34180736541748
2000-08-02,8.71005821228027,NA,NA,6.30906772613525,5.44388008117676
2000-08-03,8.78810787200928,NA,NA,6.66202259063721,5.40985345840454
2000-08-04,8.67883968353271,NA,NA,6.61790561676025,5.40985345840454
2000-08-05,8.69019243933938,NA,NA,6.60186073996804,5.38167385621504
2000-08-06,8.67103533311324,NA,NA,6.6459798596122,5.34697285565463
2000-08-07,8.67883968353271,NA,NA,6.75026082992554,5.34180736541748
2000-08-08,8.63201141357422,NA,NA,6.48554706573486,5.34180736541748
2000-08-09,8.5539665222168,NA,NA,6.70614290237427,5.19817161560059
2000-08-10,8.69444847106934,NA,NA,6.75026082992554,5.23237037658691
2000-08-11,8.69444847106934,NA,NA,6.66202259063721,5.19817161560059
2000-08-12,8.65826355327259,NA,NA,6.66603415662592,5.19848229668357
2000-08-13,8.63130222667347,NA,NA,6.66001840071245,5.17329920421947
2000-08-14,8.67883968353271,NA,NA,6.61790561676025,5.12977266311646
2000-08-15,8.61640167236328,NA,NA,6.61790561676025,5.19817161560059
2000-08-16,8.4603099822998,NA,NA,6.75026082992554,5.19817161560059
2000-08-17,8.35104751586914,NA,NA,6.75026082992554,5.12977266311646
2000-08-18,8.28860855102539,NA,NA,6.79437875747681,5.16397142410278
2000-08-19,8.30350763147528,NA,NA,6.73421723192388,5.18573440204967
2000-08-20,8.24390749497847,NA,NA,6.70614160190929,5.21099467711015
2000-08-21,8.22616767883301,NA,NA,6.66202259063721,5.26656627655029
2000-08-22,8.11690425872803,NA,NA,6.66202259063721,5.19817161560059
2000-08-23,8.28860855102539,NA,NA,6.70614290237427,5.19817161560059
2000-08-24,8.19495010375977,NA,NA,6.75026082992554,5.20672035217285
2000-08-25,8.07007122039795,NA,NA,6.70614290237427,5.13490343093872
2000-08-26,8.1303826678883,NA,NA,6.6733134876598,5.11741594834761
2000-08-27,8.12062718651511,NA,NA,6.62370735948736,5.06310673193498
2000-08-28,8.17934036254883,NA,NA,6.61790561676025,5.02717876434326
2000-08-29,8.05446529388428,NA,NA,6.57378244400024,5.02717876434326
2000-08-30,8.00763511657715,NA,NA,6.46921443939209,4.91945457458496
2000-08-31,8.02715015411377,NA,NA,6.51352214813232,5.07206773757935
2000-09-01,7.9608039855957,NA,NA,6.60214471817017,5.02717876434326
2000-09-02,7.98075204425388,NA,NA,6.55379631784227,5.02518473731147
2000-09-03,7.96247948919024,NA,NA,6.55466794967651,5.0284617287772
2000-09-04,7.95148520999485,NA,NA,6.5627555847168,5.0336623456743
2000-09-05,7.91398239135742,NA,NA,6.51352214813232,5.02717876434326
2000-09-06,7.9608039855957,NA,NA,6.55783176422119,5.02717876434326
2000-09-07,7.99202394485474,NA,NA,6.69076156616211,5.06308650970459
2000-09-08,8.03885269165039,NA,NA,6.69076156616211,5.02717876434326
2000-09-09,8.01189205863259,NA,NA,6.65048081224615,5.04023623466492
2000-09-10,8.02253606102683,NA,NA,6.6444395238703,5.04513285376809
2000-09-11,7.92958974838257,NA,NA,6.64645481109619,5.02717876434326
2000-09-12,8.11690425872803,NA,NA,6.60214471817017,5.06308650970459
2000-09-13,8.19495010375977,NA,NA,6.60214471817017,5.09899663925171
2000-09-14,8.10129547119141,NA,NA,6.69076156616211,5.06308650970459
2000-09-15,8.19495010375977,NA,NA,6.64645481109619,5.13490343093872
2000-09-16,8.16018412329934,NA,NA,6.65048163587397,5.07940875400196
2000-09-17,8.1665695363825,NA,NA,6.6645796732469,5.04350035840815
2000-09-18,8.13251209259033,NA,NA,6.55783176422119,5.06308650970459
2000-09-19,8.1481237411499,NA,NA,6.73507452011108,5.02717876434326
2000-09-20,8.22616767883301,NA,NA,6.8680009841919,4.8476357460022
2000-09-21,8.38226127624512,NA,NA,6.91231155395508,4.88354587554932
2000-09-22,8.60079288482666,NA,NA,6.73507452011108,4.88354587554932
2000-09-23,8.50713699514216,NA,NA,6.78743899952282,4.86722311106595
2000-09-24,8.58092711188576,NA,NA,6.77535369179466,4.83947519822554
2000-09-25,8.49152946472168,NA,NA,6.69076156616211,4.77581882476807
2000-09-26,8.69444847106934,NA,NA,6.8680009841919,4.8476357460022
2000-09-27,8.86615180969238,NA,NA,6.82369089126587,4.95536088943481
2000-09-28,8.94420146942139,NA,NA,6.77938079833984,4.81172800064087
2000-09-29,8.86615180969238,NA,NA,7.08954620361328,4.95536088943481
2000-09-30,8.89382436058738,NA,NA,6.97273191538724,5.01085610823198
2000-10-01,8.93604837764393,NA,NA,7.01301455497742,5.1300070069053
2000-10-02,8.89737415313721,NA,NA,6.91231155395508,5.2426290512085
2000-10-03,8.92858982086182,NA,NA,7.13386011123657,5.2426290512085
2000-10-04,9.08468723297119,NA,NA,7.13386011123657,5.13490343093872
2000-10-05,9.31117534637451,NA,NA,7.44402980804443,5.2785382270813
2000-10-06,9.42127132415771,NA,NA,7.7541995048523,5.38626289367676
2000-10-07,9.3396824056452,NA,NA,7.62126740542325,5.35525148565119
2000-10-08,9.38095153461803,NA,NA,7.71391326730902,5.39768899570812
2000-10-09,9.34263324737549,NA,NA,7.79850244522095,5.42217254638672
2000-10-10,9.45273017883301,NA,NA,7.79850244522095,5.4580807685852
2000-10-11,9.4841833114624,NA,NA,7.66557264328003,5.49398899078369
2000-10-12,9.46845722198486,NA,NA,7.7541995048523,5.31444501876831
2000-10-13,9.38981437683105,NA,NA,7.39971542358398,5.49398899078369
2000-10-14,9.40196865255182,NA,NA,7.43194179101424,5.51031015136025
2000-10-15,9.37980630181053,NA,NA,7.28692780841481,5.5772300416773
2000-10-16,9.38981437683105,NA,NA,7.22247791290283,5.67352914810181
2000-10-17,9.27971839904785,NA,NA,7.08954620361328,5.67352914810181
2000-10-18,9.31117534637451,NA,NA,7.08954620361328,5.52989768981934
2000-10-19,9.51564407348633,NA,NA,7.22247791290283,5.4580807685852
2000-10-20,9.4841833114624,NA,NA,7.22247791290283,5.52989768981934
2000-10-21,9.52422029321844,NA,NA,7.19428071108731,5.55927688425237
2000-10-22,9.6157301122492,NA,NA,7.21442198753357,5.61640366640958
2000-10-23,9.61000823974609,NA,NA,7.13386011123657,5.52989768981934
2000-10-24,9.70438385009766,NA,NA,7.22247791290283,5.70943832397461
2000-10-25,9.84593391418457,NA,NA,7.35540580749512,5.9607949256897
2000-10-26,9.87739658355713,NA,NA,7.62126588821411,5.99670600891113
2000-10-27,9.97176551818848,NA,NA,8.02005290985107,6.03261566162109
2000-10-28,10.0597004890442,NA,NA,7.84885540875522,6.08647710626776
2000-10-29,10.2248476201838,NA,NA,8.00192455811934,6.20073103904724
2000-10-30,10.3177852630615,NA,NA,7.93143033981323,6.24806547164917
2000-10-31,10.5065326690674,NA,NA,7.93143033981323,6.31987857818604
2000-11-01,10.3492422103882,NA,NA,8.50746059417725,6.39169979095459
2000-11-02,10.1919612884521,NA,NA,9.17210578918457,6.28397560119629
2000-11-03,10.1447792053223,NA,NA,9.43796539306641,6.21215724945068
2000-11-04,10.2155550176447,NA,NA,9.25266879255122,6.26570703766563
2000-11-05,10.2176993109963,NA,NA,9.43796335567127,6.27160980484702
2000-11-06,10.2548742294312,NA,NA,9.48227119445801,6.24806547164917
2000-11-07,10.1447792053223,NA,NA,9.30503559112549,6.28397560119629
2000-11-08,10.302059173584,NA,NA,9.88105964660645,6.3489031791687
2000-11-09,10.2548742294312,NA,NA,10.1912288665771,6.3489031791687
2000-11-10,10.3177852630615,NA,NA,10.1026039123535,6.49319839477539
2000-11-11,10.2555884881453,NA,NA,9.82869243621826,6.49188663742759
2000-11-12,10.2205576463179,NA,NA,9.5708910335194,6.57846314256842
2000-11-13,10.2234182357788,NA,NA,9.74812984466553,6.63749361038208
2000-11-14,10.1290473937988,NA,NA,8.77331733703613,6.60141897201538
2000-11-15,10.1605024337769,NA,NA,9.03917789459229,6.74571180343628
2000-11-16,10.1447792053223,NA,NA,8.72900581359863,6.70963764190674
2000-11-17,10.0818634033203,NA,NA,8.6846981048584,6.78178644180298
2000-11-18,10.1826675588434,NA,NA,8.75720422918146,6.71127898042852
2000-11-19,10.2593683061146,NA,NA,8.76487645648775,6.67700183959234
2000-11-20,10.1605024337769,NA,NA,8.4631462097168,6.67356777191162
2000-11-21,10.5537147521973,NA,NA,9.03917789459229,6.60141897201538
2000-11-22,10.5851707458496,NA,NA,9.48227119445801,6.56534385681152
2000-11-23,10.464131106501,NA,NA,9.16439898117729,6.58887064975241
2000-11-24,10.3807039260864,NA,NA,9.03917789459229,6.56534385681152
2000-11-25,10.4139063623216,NA,NA,9.28451914257473,6.64751172065735
2000-11-26,10.3909241199493,NA,NA,9.46013321876526,6.74931907653809
2000-11-27,10.4121541976929,NA,NA,9.52657985687256,6.74571180343628
2000-11-28,10.270604133606,NA,NA,9.43796539306641,6.78178644180298
2000-11-29,10.4908018112183,NA,NA,9.82195091247559,6.85393333435059
2000-11-30,10.3492422103882,NA,NA,9.95527935028076,7.35895538330078
2000-12-01,10.2548742294312,NA,NA,9.95527935028076,7.35895538330078
2000-12-02,10.2756080627441,NA,NA,9.53177642822265,7.33928047526966
2000-12-03,10.2284241156145,NA,NA,9.10883842815052,7.44914067875255
2000-12-04,10.2863349914551,NA,NA,8.88864517211914,7.43110275268555
2000-12-05,10.1447792053223,NA,NA,8.62197971343994,7.64754724502563
2000-12-06,9.94030857086182,NA,NA,8.35532188415527,7.64754724502563
2000-12-07,10.0661334991455,NA,NA,8.53309440612793,7.5393238067627
2000-12-08,10.2548742294312,NA,NA,8.66642761230469,7.3950309753418
2000-12-09,10.0704231695695,NA,NA,8.57753922722556,7.39667203209617
2000-12-10,9.98105703700672,NA,NA,8.54319650476629,7.2950118671764
2000-12-11,9.86166572570801,NA,NA,8.71086883544922,7.25074243545532
2000-12-12,9.89311599731445,NA,NA,8.35532188415527,7.1425199508667
2000-12-13,9.9874906539917,NA,NA,8.35532188415527,7.17859029769897
2000-12-14,10.0504112243652,NA,NA,8.04421997070312,7.25074243545532
2000-12-15,9.97176551818848,NA,NA,7.99977970123291,7.43110275268555
2000-12-16,10.1047412265431,NA,NA,8.14522851597179,7.46717778119174
2000-12-17,10.2448662844571,NA,NA,8.2361349626021,7.64098538051952
2000-12-18,10.3492422103882,NA,NA,8.35532188415527,7.71969032287598
2000-12-19,10.2863349914551,NA,NA,8.17755222320557,7.86398363113403
2000-12-20,10.4908018112183,NA,NA,8.17755222320557,7.71969032287598
2000-12-21,10.4908018112183,NA,NA,8.84420013427734,8.04435443878174
2000-12-22,10.6952686309814,NA,NA,9.02197265625,7.97220706939697
2000-12-23,10.6620643933614,NA,NA,8.8293858104282,7.98222666316562
2000-12-24,10.8323281833104,NA,NA,8.9076909337725,8.07011938095093
2000-12-25,10.9941041204664,NA,NA,8.97012350294325,8.17862526575724
2000-12-26,11.0098295211792,NA,NA,8.93308734893799,8.08042526245117
2000-12-27,11.1042051315308,NA,NA,8.97753143310547,8.26079082489014
2000-12-28,11.1513862609863,NA,NA,9.0664176940918,8.44116115570068
2000-12-29,11.2143058776855,NA,NA,9.0664176940918,8.6575984954834
2000-12-30,11.1417786280314,NA,NA,8.92814948823717,8.47723261515299
2000-12-31,11.0592685426985,NA,NA,8.6505548613412,8.41539301191058
2001-01-01,10.9713901413812,NA,NA,8.37754572762383,8.32291973961724
2001-01-02,11.0727500915527,NA,NA,8.39976596832275,8.44116115570068
2001-01-03,10.8682832717896,NA,NA,8.22199630737305,8.08042526245117
2001-01-04,10.5379915237427,NA,NA,7.6886739730835,8.11649990081787
2001-01-05,10.773907661438,NA,NA,8.1331090927124,7.97220706939697
2001-01-06,10.7911689498208,NA,NA,8.20583300157027,8.1902853792364
2001-01-07,10.8207897706465,NA,NA,8.38360556689176,8.32637921246615
2001-01-08,10.9068784713745,NA,NA,8.35532188415527,8.47723007202148
2001-01-09,10.9068784713745,NA,NA,8.75531196594238,8.47723007202148
2001-01-10,10.8119020462036,NA,NA,8.93308734893799,8.47723007202148
2001-01-11,10.5111322402954,NA,NA,8.57754421234131,8.29686832427979
2001-01-12,10.3844890594482,NA,NA,8.53309440612793,8.26079082489014
2001-01-13,10.520804087321,NA,NA,8.65901947021484,8.34897083706326
