"date","JNJ","LLY","NVS","PFE","TMO","UNH"
2000-06-21,24.4376564025879,44.086124420166,16.6344337463379,19.584171295166,16.0484447479248,8.18136501312256
2000-06-22,24.0807762145996,42.9426651000977,16.416633605957,19.1141548156738,15.5869913101196,8.11197853088379
2000-06-23,24.4036693572998,43.3555755615234,16.3894081115723,19.1663837432861,15.8433599472046,8.06151485443115
2000-06-24,24.9229566400701,43.5093415000222,16.5787460153753,19.2847766876221,16.2331477512013,8.09570559588346
2000-06-25,25.6639419902455,43.9944421594793,16.742096380754,19.3530242226341,16.7581119537354,8.12502197785811
2000-06-26,25.9671325683594,43.9908447265625,16.7705612182617,19.3230571746826,16.7662677764893,8.04889583587646
2000-06-27,26.6299095153809,43.0697288513184,17.0700302124023,19.6364002227783,17.6891784667969,8.09305286407471
2000-06-28,26.6681480407715,44.3163833618164,16.8522338867188,19.4209690093994,17.8558254241943,8.32801818847656
2000-06-29,26.7998428344727,51.6455307006836,17.1517086029053,19.316520690918,17.4840888977051,8.6796875
2000-06-30,27.7005424499512,50.7562026977539,17.4239559173584,20.0541877746582,17.2790031433105,8.65445613861084
2000-07-01,27.3075503349304,49.9089395523071,17.2769426345825,19.7845821380615,17.585357093811,8.66186800003052
2000-07-02,27.385440826416,50.553716023763,17.3316959804959,19.8195447921753,17.8551097446018,8.81294298171997
2000-07-03,27.4796180725098,50.1844825744629,17.3695106506348,19.9236316680908,17.9968242645264,8.88785076141357
2000-07-04,27.3872576174529,51.5792627749236,17.3884467249331,19.7431194471276,18.3356669882069,8.990147093068
2000-07-05,27.4626178741455,53.1066207885742,17.2878303527832,19.8191928863525,18.150634765625,8.9824686050415
2000-07-06,27.1057510375977,51.6455307006836,17.5873069763184,19.4536056518555,19.1760959625244,9.26001262664795
2000-07-07,27.122745513916,51.3279457092285,17.4511814117432,19.1402702331543,19.2786407470703,9.05816078186035
2000-07-08,27.1640168144589,51.914780389695,17.5004458654495,19.5934976850237,19.1931866237095,9.02151575542632
2000-07-09,27.1042071255771,51.9978303042325,17.5241941105236,19.8334216204557,19.2833033475009,8.92512304132635
2000-07-10,27.2417087554932,52.8525276184082,17.5873069763184,19.9758415222168,19.6888275146484,8.81846332550049
2000-07-11,27.2417087554932,52.3443260192871,17.6145324707031,20.4719905853271,19.2786407470703,8.85000228881836
2000-07-12,26.6638965606689,50.6926956176758,17.3967304229736,20.0411338806152,18.5095481872559,9.00769901275635
2000-07-13,25.8991565704346,48.6598854064941,17.3150539398193,19.2708282470703,18.971004486084,8.65445613861084
2000-07-14,24.964485168457,48.0246429443359,17.1789321899414,18.8269195556641,19.1760959625244,8.52829742431641
2000-07-15,25.6133514751088,49.3211264176802,17.1096324053678,19.1913034265692,18.9919802058827,8.64011998610063
2000-07-16,25.5693207654086,49.7340377460826,16.9190587997437,19.1183076338334,18.9407081604004,8.6246372569691
2000-07-17,25.6527481079102,50.0415649414062,16.7977867126465,19.2642955780029,18.7915515899658,8.77430534362793
2000-07-18,25.8311862945557,51.0738182067871,16.7161083221436,18.7485866546631,19.1248245239258,8.40214443206787
2000-07-19,25.338357925415,50.1844825744629,16.6888828277588,19.4013919830322,18.8171863555908,8.47152519226074
2000-07-20,24.9814605712891,49.0410346984863,16.8522338867188,18.8008041381836,19.0735549926758,8.56614780426025
2000-07-21,25.083438873291,49.7398109436035,16.9066829681396,19.1663837432861,18.4069995880127,8.57876205444336
2000-07-22,25.237156607888,50.1837635040283,16.9277200698853,19.1141560294411,18.3394146832553,8.42077762430364
2000-07-23,25.3111198598688,50.6721127249978,17.0155819112604,19.1435316259211,17.8942718505859,8.28257647427646
2000-07-24,25.6824817657471,51.3993988037109,17.0700302124023,19.871410369873,17.6891784667969,8.30752182006836
2000-07-25,25.423318862915,51.3279457092285,17.1517086029053,18.3830127716064,17.7404556274414,7.94796848297119
2000-07-26,24.5396251678467,50.2639007568359,17.0700302124023,18.174108505249,16.9200839996338,7.89120101928711
2000-07-27,24.977222442627,50.5259094238281,17.0155830383301,18.6376094818115,16.7662677764893,8.26336288452148
2000-07-28,25.4658088684082,51.9631729125977,16.7977867126465,18.3307933807373,16.7662677764893,8.19397735595703
2000-07-29,25.3252177671953,51.986270384355,16.8868844292381,18.4506703290072,17.0249622518366,8.2111815105785
2000-07-30,25.4893646240234,52.8207529241388,16.8410968780518,18.5201053619385,17.2417065880515,8.29031788219105
2000-07-31,25.3043556213379,52.7889976501465,16.7977867126465,18.121898651123,17.0226287841797,8.25705814361572
2000-08-01,25.7801952362061,54.3135604858398,16.8794555664062,19.1141548156738,17.4840888977051,8.42106437683105
2000-08-02,26.2390480041504,54.2500686645508,16.8250045776367,19.2708282470703,18.7146396636963,8.43999099731445
2000-08-03,26.3749942779541,54.8217926025391,16.6616630554199,18.6963520050049,18.2531890869141,8.57245254516602
2000-08-04,26.2560424804688,54.5676956176758,16.6616630554199,19.0097026824951,18.4582843780518,8.85000228881836
2000-08-05,26.2502429268577,53.8465397574685,16.7581849531694,18.8631198189475,18.183271928267,8.74190763993697
2000-08-06,26.2680062380704,52.4237291162664,16.8101583827626,18.6904255260121,17.9548740386963,8.80756724964489
2000-08-07,26.3367519378662,54.1468391418457,17.0155830383301,18.7681713104248,17.8430061340332,8.87523651123047
2000-08-08,26.2857666015625,55.1632194519043,16.8250045776367,18.7681713104248,17.8430061340332,8.78061103820801
2000-08-09,25.7801952362061,39.0676460266113,16.4983062744141,17.860767364502,17.3815460205078,8.86892509460449
2000-08-10,26.4854583740234,39.1947212219238,16.6072063446045,17.5474281311035,17.0739078521729,8.91938781738281
2000-08-11,26.6044273376465,39.2635536193848,16.5527572631836,17.9129905700684,16.8688144683838,9.31048011779785
2000-08-12,26.4238576022061,40.0312701138583,16.6331943165172,17.8480000929399,16.9900058399547,9.20525178042325
2000-08-13,26.4066696166992,39.4309189536355,16.696306922219,17.8352450457486,16.9177571209994,9.3176475871693
2000-08-14,26.4599704742432,39.6459922790527,16.6888828277588,17.8477077484131,16.9841785430908,9.43663692474365
2000-08-15,26.1285743713379,39.2635536193848,16.8250045776367,17.5474281311035,16.7662677764893,9.39248371124268
2000-08-16,26.6044273376465,39.391040802002,16.8522338867188,18.1869716644287,16.4586334228516,9.30417060852051
2000-08-17,26.3749942779541,39.9646797180176,16.8794555664062,18.4224872589111,17.3302707672119,9.36725425720215
2000-08-18,26.3045692443848,39.0086097717285,16.8522338867188,17.8991241455078,17.3815460205078,9.22216987609863
2000-08-19,26.4046453129161,39.2896360917525,16.8349075317383,18.0764233849265,17.577316457575,9.29126951911233
2000-08-20,26.45849349282,39.2143084786155,16.8237699161876,18.1102502129295,18.0294523239136,9.2935623255643
2000-08-21,26.4622936248779,39.3591804504395,16.8250045776367,18.3178062438965,17.9455547332764,9.26632118225098
2000-08-22,26.6669044494629,38.8014297485352,16.6616630554199,17.7944469451904,19.0222854614258,9.43663692474365
2000-08-23,26.4452533721924,39.3591804504395,16.8794555664062,18.016881942749,18.8171863555908,9.22216987609863
2000-08-24,26.2576904296875,38.5624237060547,17.0972576141357,18.0430603027344,18.7146396636963,9.20955562591553
2000-08-25,26.0360298156738,38.5305557250977,17.0428066253662,18.3439826965332,18.8684616088867,9.05816078186035
2000-08-26,25.9957348216664,38.4226329109885,17.0032069466331,18.0787346579812,18.8661297884854,9.13557763533159
2000-08-27,25.7386242259632,38.1093677173961,16.9796941063621,17.9773320284757,18.9034185409546,9.13679608431729
2000-08-28,25.8484897613525,37.98876953125,17.2061538696289,17.9383754730225,18.971004486084,9.08339214324951
2000-08-29,25.371072769165,37.733814239502,16.7705612182617,17.8206176757812,18.9197330474854,9.15908908843994
2000-08-30,24.8936500549316,37.8612861633301,16.5527572631836,17.585111618042,18.8684616088867,9.14647579193115
2000-08-31,25.085470199585,37.2318534851074,16.4710826873779,18.0626735687256,18.971004486084,9.53914451599121
2000-09-01,25.2687568664551,37.0645370483398,16.7161083221436,18.0692234039307,19.4837322235107,9.48079681396484
2000-09-02,25.2204504013062,36.9105008443197,16.5497331619263,17.8148056666056,19.2985817591349,9.43558894263374
2000-09-03,25.3046881811959,36.196085521153,16.369961466108,17.4720193317958,19.461761202131,9.44182062149048
2000-09-04,25.4248202641805,35.5024744669596,16.1867330869039,17.1333343717787,19.5805854797363,9.42831489774916
2000-09-05,25.439266204834,35.5666542053223,16.1988334655762,17.0879001617432,19.6375560760498,9.52495098114014
2000-09-06,25.439266204834,34.3556098937988,16.0082569122314,16.6953792572021,19.6888275146484,9.33570575714111
2000-09-07,25.4904193878174,35.1842193603516,16.0082569122314,16.8785591125488,19.7913780212402,9.26632118225098
2000-09-08,25.7717475891113,35.3595008850098,15.8176870346069,16.9570617675781,19.0735549926758,9.13385677337646
2000-09-09,25.7950000762939,35.5536216389049,15.9550470005382,16.9641991528598,19.4417866793546,9.26230864091353
2000-09-10,25.9887558330189,36.0157370133833,15.9872217178345,17.0331885597923,19.5466618104414,9.30990518223156
2000-09-11,25.9209423065186,35.8216323852539,15.9810333251953,17.1664066314697,19.3811874389648,9.43663692474365
2000-09-12,26.3599891662598,36.5227470397949,16.0627098083496,16.8523921966553,19.8939189910889,9.22847843170166
2000-09-13,26.6327972412109,37.9568939208984,16.17160987854,17.1925811767578,19.6375560760498,9.23478412628174
2000-09-14,26.1724433898926,37.6063270568848,15.9810333251953,17.3234195709229,20.5604686737061,9.53756141662598
