"Date","Index"
2016-04-30,132.059445467862
2016-05-31,134.25634765625
2016-06-30,134.959701538086
2016-07-31,142.34466899525
2016-08-31,137.307495117188
2016-09-30,137.121536254883
2016-10-31,128.175506591797
2016-11-30,131.160552978516
2016-12-31,132.536994934082
2017-01-31,135.160064697266
2017-02-28,143.798751831055
2017-03-31,143.04231262207
2017-04-30,145.930783358487
2017-05-31,146.018920898438
2017-06-30,153.156066894531
2017-07-31,154.05876159668
2017-08-31,157.36589050293
2017-09-30,158.995525706898
2017-10-31,157.678329467773
2017-11-30,162.47265625
2017-12-31,162.932524544852
2018-01-31,172.033798217773
2018-02-28,164.500473022461
2018-03-31,158.75919669015
2018-04-30,161.634429931641
2018-05-31,163.316253662109
2018-06-30,166.15479968843
2018-07-31,176.773223876953
2018-08-31,184.741027832031
2018-09-30,189.833446155895
2018-10-31,175.98567199707
2018-11-30,187.505004882812
2018-12-31,170.800582885742
2019-01-31,180.445358276367
2019-02-28,182.551895141602
2019-03-31,183.242143804377
2019-04-30,178.27555847168
2019-05-31,173.596557617188
2019-06-30,186.290711902437
2019-07-31,182.962310791016
2019-08-31,180.674321492513
2019-09-30,180.26611328125
2019-10-31,189.086318969727
2019-11-30,199.523831685384
2019-12-31,206.323333740234
2020-01-31,200.948150634766
2020-02-29,192.142367276279
2020-03-31,180.266998291016
2020-04-30,203.57307434082
2020-05-31,210.461576288397
2020-06-30,207.58854675293
2020-07-31,218.659164428711
2020-08-31,223.559127807617
2020-09-30,219.593719482422
2020-10-31,214.9289523038
2020-11-30,229.645568847656
2020-12-31,238.422271728516
2021-01-31,244.485040838068
2021-02-28,240.106185219505
2021-03-31,245.407516479492
2021-04-30,255.653854370117
2021-05-31,255.484280056423
2021-06-30,265.776702880859
2021-07-31,278.917853615501
2021-08-31,285.277740478516
2021-09-30,269.560394287109
2021-10-31,282.653264825994
2021-11-30,272.071075439453
2021-12-31,294.245727539062
2022-01-31,271.29345703125
2022-02-28,268.550567626953
2022-03-31,283.591583251953
2022-04-30,269.635120738636
2022-05-31,271.218353271484
2022-06-30,264.659423828125
2022-07-31,272.407417990945
2022-08-31,256.973175048828
2022-09-30,249.988830566406
2022-10-31,272.912719726562
2022-11-30,286.212493896484
2022-12-30,281.117431640625
