"date","ALB","SQM","MALRY","LTHM","SGML","GNENF","PILBF"
2000-09-02,8.60936090681288,1.03283692068524,NA,NA,NA,NA,NA
2000-09-03,8.54112979343959,1.02635559013912,NA,NA,NA,NA,NA
2000-09-04,8.46146885553996,1.0195656352573,NA,NA,NA,NA,NA
2000-09-05,8.53178024291992,1.0277441740036,NA,NA,NA,NA,NA
2000-09-06,8.46631908416748,1.00274527072906,NA,NA,NA,NA,NA
2000-09-07,8.11718940734863,1.00552320480347,NA,NA,NA,NA,NA
2000-09-08,8.09537124633789,0.999967694282532,NA,NA,NA,NA,NA
2000-09-09,8.18931005217812,1.00085145505992,NA,NA,NA,NA,NA
2000-09-10,8.18079967932268,0.996558633717624,NA,NA,NA,NA,NA
2000-09-11,8.26993656158447,0.997189879417419,NA,NA,NA,NA,NA
2000-09-12,8.2044734954834,0.997189879417419,NA,NA,NA,NA,NA
2000-09-13,7.97998189926147,0.980523645877838,NA,NA,NA,NA,NA
2000-09-14,7.95805978775024,0.983301639556885,NA,NA,NA,NA,NA
2000-09-15,7.6072883605957,1.00830101966858,NA,NA,NA,NA,NA
2000-09-16,7.63443368131464,0.996937600049106,NA,NA,NA,NA,NA
2000-09-17,7.43290075388822,0.994791188023307,NA,NA,NA,NA,NA
2000-09-18,7.38805532455444,1.00552320480347,NA,NA,NA,NA,NA
2000-09-19,7.25652265548706,0.988856911659241,NA,NA,NA,NA,NA
2000-09-20,7.03729104995728,0.974968671798706,NA,NA,NA,NA,NA
2000-09-21,6.99344635009766,0.955524504184723,NA,NA,NA,NA,NA
2000-09-22,6.88382911682129,0.955524504184723,NA,NA,NA,NA,NA
2000-09-23,6.88980887152932,0.948959133841775,NA,NA,NA,NA,NA
2000-09-24,6.82304345477711,0.935575745322487,NA,NA,NA,NA,NA
2000-09-25,6.79613780975342,0.930525422096252,NA,NA,NA,NA,NA
2000-09-26,6.55498647689819,0.919414639472961,NA,NA,NA,NA,NA
2000-09-27,6.90574789047241,0.911081671714783,NA,NA,NA,NA,NA
2000-09-28,7.14691162109375,0.930525422096252,NA,NA,NA,NA,NA
2000-09-29,7.081139087677,0.924970328807831,NA,NA,NA,NA,NA
